5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_5.png,ad,"gujarat chamber",misc,,4.038,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"eeasy world",ielts,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"reliance digital","consumer durables",,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"karnavati travel",travel,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"radhe krishna",travel,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"uttam pustako",books,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,amul,icecream,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"ajay modi",travel,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"bharat darshan",travel,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_6.png,ad,"gujarat chamber",misc,,10.0,9.412
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"eeasy world",ielts,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"reliance digital","consumer durables",,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"karnavati travel",travel,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"radhe krishna",travel,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"uttam pustako",books,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,amul,icecream,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"ajay modi",travel,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"bharat darshan",travel,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_7.png,ad,"gujarat chamber",misc,,3.154,4.549
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"eeasy world",ielts,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"reliance digital","consumer durables",,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"karnavati travel",travel,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"radhe krishna",travel,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"uttam pustako",books,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,amul,icecream,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"ajay modi",travel,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"bharat darshan",travel,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_8.png,ad,"gujarat chamber",misc,,3.192,4.51
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"eeasy world",ielts,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"reliance digital","consumer durables",,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"karnavati travel",travel,,3.115,9.333
5acc55a144376,"Gujarat Samachar",0000-00-00,1,5acc55a144376_9.png,ad,"radhe krishna",travel,,3.115,9.333
